Sl. No,Polling Station No,R.THIRUMENeedhi Makkal )( MNM,S.PURACHIBALAN r )( AIADMK,S.MUNIARAJU Makkal Kazagam Amma )( AMMK,SUBBIAH ALAGU C. )( IND,M.KARTHICK )( IND,emaN srotcelE R.SUNDARAM )( IND,LARENEG eht K.SELVAKUMAR )( IND,S M.SELVAKUMAR )( IND,ALNT S.SELVAKUMAR )( IND,TRAP M.SELVAKUMAR )( IND,I mayamurihT,K.SELVAKUMAR )( IND,M.SELVAKUMAR )( IND,DURAIRAJAN M. )( IND,PALANIYAPPAN R. )( IND,S.MANIKANDAN )( IND,AL.MATHIALAGAN )( IND,@ MUTHUADAIKKAN ADAIKKALAM )( IND,r )(,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
158,135,273,213,0,3,49,18,0,10,0,0,0,0,0,0,2,68,2,1,0,0,0,0,639,0,1,640,0
159,136M,206,120,1,1,33,25,0,10,0,0,0,0,1,0,0,2,0,0,0,0,0,0,399,0,1,400,0
160,136A(W),276,144,0,2,48,29,0,7,0,0,1,0,0,1,2,8,4,2,0,0,0,1,525,0,3,528,0
161,137,307,210,1,2,30,2,0,9,0,2,0,0,1,1,0,67,1,3,0,0,0,0,636,0,1,637,0
162,138,324,200,3,0,31,9,0,23,1,1,0,0,1,0,2,80,6,2,0,0,0,1,684,0,3,687,0
163,139,296,241,2,1,41,2,1,15,0,0,0,0,0,0,4,45,1,0,3,0,0,0,652,0,2,654,0
164,140,288,355,1,2,78,5,0,1,0,0,0,0,0,0,0,29,1,1,0,0,0,1,762,0,2,764,0
165,141,317,297,5,4,42,3,1,1,0,0,3,0,0,1,4,64,1,1,0,0,0,0,744,0,4,748,0
166,142,287,281,0,2,81,4,0,7,0,1,0,0,1,1,1,13,3,2,0,0,1,0,685,0,1,686,0
167,143,283,371,5,4,65,8,2,6,0,0,2,0,1,0,4,13,4,4,0,0,1,0,773,0,1,774,0
168,144,124,278,1,0,18,3,0,2,1,0,0,0,0,0,0,74,2,1,0,0,0,0,504,0,0,504,0
169,145,298,426,4,1,29,14,0,13,1,0,0,0,1,0,1,45,1,0,1,0,0,0,835,0,3,838,0
170,146,112,568,1,1,18,1,0,15,3,0,0,0,0,0,0,57,0,2,0,0,1,0,779,0,1,780,0
171,147M,179,190,1,5,28,1,1,3,2,0,1,0,0,0,1,33,0,1,1,0,0,0,447,0,0,447,0
172,147A(W),215,218,1,1,33,2,0,0,0,0,1,0,0,0,1,29,2,6,0,0,0,0,509,0,1,510,0
173,148M,203,116,1,4,43,2,0,4,1,0,0,0,0,0,0,13,0,1,0,0,0,0,388,0,1,389,0
174,148A(W),219,191,2,0,36,2,0,2,0,0,0,0,2,2,4,8,0,1,0,1,0,2,472,0,2,474,0
175,149,216,196,0,1,30,7,0,1,4,0,1,0,0,0,1,2,2,2,0,0,0,0,463,0,1,464,0
176,150,83,352,2,0,11,2,0,6,0,1,0,0,0,0,1,11,1,2,0,0,0,0,472,0,0,472,0
177,150A,70,274,1,3,23,1,0,4,0,0,0,0,0,1,3,2,0,3,0,0,0,0,385,0,0,385,0
178,151,239,212,1,0,49,3,0,8,0,0,0,0,1,0,1,31,1,1,0,0,0,0,547,0,0,547,0
179,151A,84,196,0,0,16,0,0,16,0,0,0,0,0,0,1,4,0,0,0,0,0,0,317,0,2,319,0
180,152M,149,167,2,2,38,2,1,4,1,1,3,1,3,1,1,20,3,1,1,1,1,1,404,0,3,407,0
181,152A(W),156,280,3,0,29,1,0,1,0,0,0,0,0,0,0,7,1,4,0,0,1,0,483,0,2,485,0
182,153M,156,155,1,0,24,5,1,2,3,2,0,0,0,0,0,104,0,1,0,0,0,0,454,0,2,456,0
183,153A(W),161,183,5,3,22,2,0,1,1,0,0,1,1,0,1,101,1,1,1,2,0,1,488,0,1,489,0
184,154,336,239,2,1,43,4,2,2,1,0,1,1,0,1,3,2,8,2,0,1,0,2,651,0,1,652,0
185,155,184,187,2,0,22,2,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,407,0,0,407,0
186,156,146,234,2,0,33,1,1,3,0,0,0,1,1,2,0,6,0,0,0,1,0,0,431,0,2,433,0
187,157,207,164,4,0,29,18,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,428,0,0,428,0
188,158,147,250,1,0,38,3,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,452,0,0,452,0
189,159,281,273,3,0,53,1,0,6,0,1,0,0,0,0,1,2,0,0,0,0,0,0,621,0,1,622,0
190,160,277,330,4,1,41,5,1,2,8,0,1,0,0,1,1,7,2,1,0,1,0,0,683,0,1,684,0
191,161,205,230,0,0,55,7,0,24,6,0,0,0,2,0,1,53,0,0,1,0,0,0,584,0,2,586,0
192,162,140,235,2,0,54,3,0,5,0,0,1,0,0,0,0,22,1,4,0,0,0,0,467,0,2,469,0
193,163,331,268,2,0,66,5,0,13,0,0,1,0,0,0,1,10,2,3,0,0,0,0,702,0,5,707,0
194,164,304,260,2,2,27,15,1,2,9,0,0,0,0,0,0,26,2,0,1,0,0,0,651,0,3,654,0
195,165,228,210,0,0,29,19,0,6,3,0,0,0,0,0,0,27,0,0,0,0,0,0,522,0,2,524,0
196,166,305,213,0,0,41,13,0,8,1,0,0,0,0,0,0,9,6,0,0,0,0,0,596,0,1,597,0
197,167,196,138,0,0,17,15,0,0,0,0,0,0,0,1,2,29,0,0,0,0,0,0,398,0,2,400,0
198,168,336,124,0,1,26,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,3,505,0
199,169,491,166,0,0,29,13,0,6,1,0,0,0,0,0,0,2,0,0,1,0,0,0,709,0,1,710,0
200,170M,192,172,0,3,27,3,1,5,8,0,0,0,0,0,0,29,1,0,0,0,0,0,441,0,3,444,0
201,170A(W),250,215,2,0,30,5,0,3,3,0,0,0,1,0,0,37,1,4,0,0,0,0,551,0,2,553,0
202,171M,170,126,0,0,24,5,0,5,4,0,0,0,0,0,0,7,1,1,0,0,0,0,343,0,5,348,0
203,171A(W),261,179,0,0,31,4,0,2,4,0,0,0,1,0,2,6,0,2,0,0,0,0,492,0,3,495,0
204,172,289,201,3,0,22,1,0,8,0,0,1,0,0,0,0,49,1,3,0,2,0,0,580,0,0,580,0
205,173,230,272,4,0,41,4,2,6,2,0,1,0,0,0,0,29,1,0,1,0,0,0,593,0,2,595,0
206,174M,177,136,0,0,36,7,0,13,1,0,0,0,0,0,0,43,0,2,0,0,1,0,416,0,1,417,0
207,174A(W),224,208,0,0,41,4,0,8,1,0,0,0,0,1,1,38,0,0,2,0,0,0,528,0,0,528,0
208,175,293,201,1,0,45,0,1,7,0,0,0,0,0,0,0,14,2,0,0,0,0,0,564,0,0,564,0
209,176,144,206,2,0,33,1,1,11,5,0,0,0,0,0,1,30,0,2,0,1,0,0,437,0,4,441,0
210,177,165,236,1,0,23,0,0,3,7,1,0,0,0,0,1,34,0,0,0,0,0,0,471,0,1,472,0
211,178,216,278,0,0,36,6,0,51,2,0,0,0,0,1,1,24,3,0,0,0,0,0,618,0,0,618,0
212,179,210,201,0,0,35,3,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,455,0,1,456,0
213,180,233,234,1,0,71,1,0,5,0,0,0,0,0,0,1,8,3,1,0,0,0,1,559,0,1,560,0
214,181,245,241,1,0,50,8,0,2,0,0,0,1,0,0,0,9,2,0,1,2,0,0,562,0,1,563,0
215,182,169,185,0,0,32,6,1,2,0,0,0,0,0,0,0,4,3,2,1,0,1,0,406,0,5,411,0
216,183M,191,144,0,0,42,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,385,0,2,387,0
217,183A(W),220,240,2,0,41,0,0,2,1,0,0,1,0,0,1,0,2,2,1,1,0,0,514,0,1,515,0
218,184,200,210,1,0,39,4,0,12,1,0,0,0,0,1,0,4,0,0,0,0,0,0,472,0,0,472,0
219,185,454,79,0,1,22,2,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,582,0,0,582,0
220,186,225,118,1,0,66,16,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,430,0,5,435,0
221,187,196,228,2,0,58,7,0,4,0,0,0,2,0,0,1,2,2,0,0,0,0,0,502,0,8,510,0
222,188,159,213,0,0,46,2,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,425,0,0,425,0
223,189,212,332,1,0,80,4,0,6,0,1,0,0,1,0,2,1,0,0,0,0,0,0,640,0,4,644,0
224,190,147,188,2,1,40,0,0,5,1,0,0,0,0,1,2,2,3,2,0,2,0,0,396,0,1,397,0
225,191,311,271,2,0,39,6,0,2,0,0,1,0,0,1,2,3,3,0,0,0,1,0,642,0,1,643,0
226,192,211,176,2,1,57,4,0,2,4,0,0,0,0,0,1,4,3,0,0,0,0,0,465,0,2,467,0
227,193,192,286,2,0,43,3,1,1,0,2,2,0,0,1,5,8,1,3,1,0,0,0,551,0,4,555,0
228,194,271,253,4,3,51,10,0,13,0,0,0,0,3,1,2,139,0,1,0,0,0,0,751,0,5,756,0
229,195M,219,108,0,0,31,2,3,5,2,0,0,0,0,1,1,91,0,0,0,0,0,0,463,0,1,464,0
230,195A(W),220,158,0,1,21,3,1,2,2,0,0,0,1,2,0,58,0,2,0,0,0,1,472,0,0,472,0
231,196,301,256,1,0,75,21,0,14,1,0,1,1,0,0,0,28,1,0,0,0,0,0,700,0,6,706,0
232,197,252,197,1,0,42,4,0,1,0,0,0,0,0,0,0,34,2,0,0,0,0,0,533,0,1,534,0
233,198,214,271,0,1,28,2,0,2,0,0,0,0,0,1,1,39,0,0,0,1,1,0,561,0,0,561,0
234,199,345,265,0,1,68,9,1,54,0,0,0,1,1,0,2,39,3,3,0,1,1,0,794,0,1,795,0
235,200,265,295,4,1,45,6,0,3,2,0,0,0,0,2,1,170,2,3,1,0,0,0,800,0,4,804,0
236,201M,113,139,2,0,45,0,1,1,2,0,0,1,0,0,1,151,2,0,0,0,0,0,458,0,1,459,0
237,201A(W),124,222,2,0,29,7,0,0,2,0,0,0,0,0,1,114,3,1,0,2,0,3,510,0,0,510,0
238,202,149,96,0,0,11,3,1,0,0,0,0,0,0,0,0,90,3,0,0,0,0,0,353,0,2,355,0
239,203M,178,172,0,1,30,4,0,8,0,0,0,0,0,0,0,48,0,1,0,0,2,0,444,0,0,444,0
240,203A(W),208,235,1,0,33,1,1,7,0,0,0,0,1,0,1,30,0,1,4,0,0,0,523,0,2,525,0
241,204M,250,117,0,0,44,2,0,20,0,0,2,0,0,0,0,5,0,1,0,0,0,1,442,0,0,442,0
242,204A(W),303,187,3,1,39,2,0,14,0,1,0,0,0,0,2,6,2,1,0,0,0,0,561,0,0,561,0
243,205M,158,122,5,2,25,0,0,0,1,0,0,0,0,0,0,120,2,3,0,0,0,1,439,0,1,440,0
244,205A(W),163,187,4,3,23,0,0,1,0,1,0,0,1,0,0,104,1,0,1,0,0,0,489,0,1,490,0
245,206,301,210,2,1,65,2,1,17,0,0,0,0,0,0,0,3,1,0,0,0,0,0,603,0,3,606,0
246,207,227,267,4,0,89,2,0,10,0,0,0,0,0,1,0,27,0,1,0,3,1,0,632,0,0,632,0
247,208,311,199,2,1,61,3,0,11,0,0,0,0,1,0,0,4,3,0,0,0,0,0,596,0,0,596,0
248,209,167,217,4,0,42,0,0,1,0,1,0,0,1,0,0,23,0,1,1,0,0,0,458,0,0,458,0
249,210,150,312,0,0,35,2,0,3,1,0,0,1,1,0,4,177,1,1,1,0,0,0,689,0,2,691,0
250,211,147,304,2,1,36,7,0,1,0,1,1,0,0,0,2,186,2,1,0,0,0,1,692,0,3,695,0
251,212,180,187,0,2,30,1,0,0,0,0,0,0,0,0,2,108,4,4,0,0,1,1,520,0,3,523,0
252,213,240,180,0,0,47,20,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,0,514,0,4,518,0
253,214,226,206,3,1,24,14,0,6,0,0,0,1,0,0,1,18,3,0,0,0,0,0,503,0,4,507,0
254,215,211,198,2,4,46,5,0,1,0,0,0,1,0,0,2,1,4,0,1,0,0,0,476,0,0,476,0
255,216,208,246,4,2,41,5,0,0,0,1,1,2,0,0,1,144,5,7,2,0,0,0,669,0,3,672,0
256,217,183,315,4,0,32,3,0,11,0,0,1,0,1,0,2,87,0,1,1,0,0,0,641,0,2,643,0
257,218,450,239,2,0,44,1,1,3,0,1,0,0,1,0,3,90,5,0,0,0,0,0,840,0,1,841,0
258,219,305,239,1,0,56,6,0,6,0,0,0,0,0,0,2,1,4,8,1,0,0,0,629,0,7,636,0
259,220M,137,142,0,0,30,2,0,4,0,0,0,0,1,0,0,110,1,0,0,0,0,0,427,0,2,429,0
260,220A(W),154,186,2,0,28,2,0,2,0,0,0,0,0,1,3,74,1,0,0,0,0,0,453,0,0,453,0
261,221M,94,128,0,0,15,3,0,14,0,0,0,0,1,0,0,120,1,0,0,0,1,3,380,0,0,380,0
262,221A(W),124,166,1,0,17,4,0,8,0,0,0,1,1,1,1,115,1,4,0,0,0,4,448,0,3,451,0
263,222M,237,149,0,1,30,6,0,6,0,0,0,0,0,0,0,45,3,1,0,0,0,2,480,0,6,486,0
264,222A(W),231,214,2,1,16,7,0,7,0,2,0,0,1,1,2,41,3,2,0,0,0,0,530,0,4,534,0
265,223,243,292,2,1,27,3,0,4,0,0,0,0,0,2,2,216,0,3,0,0,0,1,796,0,4,800,0
266,224,235,184,2,0,39,7,1,7,0,1,0,0,1,0,0,90,2,1,0,0,0,2,572,0,2,574,0
267,225,203,212,2,0,34,5,0,2,1,0,0,0,0,0,1,136,1,2,0,0,0,0,599,0,1,600,0
268,226,156,143,2,0,12,3,1,1,0,0,0,1,0,0,2,250,3,2,1,0,0,0,577,0,0,577,0
269,227,249,211,5,1,66,0,0,0,0,0,0,0,1,0,0,186,5,1,1,2,1,0,729,0,3,732,0
270,228M,189,98,0,1,33,4,1,1,0,0,0,0,0,0,0,25,1,0,0,0,0,0,353,0,2,355,0
271,228A(W),240,152,1,1,17,5,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,456,0,3,459,0
272,229,345,174,0,0,34,1,1,3,1,1,0,0,0,0,0,0,5,4,0,0,0,0,569,0,2,571,0
273,230,377,218,0,0,47,3,0,0,0,1,0,1,0,0,0,12,4,3,0,0,0,0,666,0,0,666,0
274,231,230,212,1,0,75,16,0,6,0,0,0,2,0,0,1,13,1,0,0,0,1,0,558,0,1,559,0
275,232,222,324,3,1,90,5,1,6,0,0,0,0,0,0,4,19,1,0,0,0,0,0,676,0,6,682,0
276,233,269,259,2,1,49,11,0,19,0,0,0,0,0,0,0,3,2,0,0,0,0,1,616,0,0,616,0
277,234,139,165,2,0,34,4,0,8,0,0,0,0,0,0,0,23,0,1,1,0,0,0,377,0,0,377,0
278,235,218,283,2,0,47,4,0,12,2,0,0,0,0,0,0,25,1,4,0,0,0,0,598,0,2,600,0
279,236,137,224,2,1,25,1,0,5,2,0,0,0,0,0,3,102,2,0,0,0,1,0,505,0,4,509,0
280,237,165,240,2,0,34,9,0,4,0,0,1,0,0,1,2,46,1,0,0,0,0,0,505,0,1,506,0
281,238,237,221,7,0,41,0,0,20,0,0,0,0,0,1,4,69,1,0,0,0,1,1,603,0,1,604,0
282,239,179,253,2,2,20,0,0,3,0,0,0,0,1,0,1,145,6,8,2,0,0,1,623,0,1,624,0
283,240M,206,112,0,0,27,4,0,3,0,0,0,0,0,0,0,29,2,0,5,0,0,0,388,0,0,388,0
284,240A(W),210,182,0,0,25,5,1,0,0,0,0,0,1,0,0,27,2,0,1,1,0,0,455,0,1,456,0
285,241,164,66,1,0,10,0,0,3,0,0,0,0,0,0,0,17,0,1,0,0,0,0,262,0,1,263,0
286,242,182,208,1,0,21,2,0,3,0,0,0,0,0,1,0,78,0,0,1,0,0,0,497,0,2,499,0
287,243,267,142,2,1,25,0,0,1,0,0,0,0,1,0,0,6,1,0,0,0,0,0,446,0,0,446,0
288,244,210,121,0,0,17,2,0,1,0,0,0,0,0,1,3,168,5,0,1,1,0,0,530,0,5,535,0
289,245,150,171,5,0,8,0,1,0,0,0,1,1,1,1,1,399,1,2,1,0,0,2,745,0,1,746,0
290,246,217,127,1,0,21,2,0,8,1,0,0,0,0,0,0,46,1,1,0,0,0,0,425,0,3,428,0
291,247,56,215,4,0,6,0,0,1,2,0,0,0,1,1,2,440,2,3,1,1,0,0,735,0,4,739,0
292,248,159,134,1,0,13,3,0,7,0,0,0,0,0,0,0,50,4,5,0,0,1,0,377,0,0,377,0
293,248A,213,169,2,1,31,4,0,1,0,0,1,0,0,0,0,60,8,9,3,0,1,0,503,0,1,504,0
294,249,296,301,2,1,36,15,1,3,1,0,0,0,0,1,1,98,2,1,1,0,0,0,760,0,3,763,0
295,250,246,217,0,1,36,0,0,0,1,1,0,1,0,0,2,60,0,0,0,0,0,0,565,0,0,565,0
296,251,280,145,3,0,37,3,1,3,1,0,0,1,0,1,1,71,5,6,0,1,1,0,560,0,1,561,0
297,252M,167,89,0,1,44,0,0,8,2,0,0,0,0,1,0,67,0,0,1,0,0,0,380,0,3,383,0
298,252A(W),218,143,1,1,39,2,0,1,1,0,0,1,0,1,1,59,2,3,1,1,0,0,475,0,3,478,0
299,253,298,192,2,1,49,1,0,2,0,0,0,1,0,0,1,83,1,2,1,0,0,0,634,0,1,635,0
300,254,302,272,1,0,21,1,0,3,3,0,1,0,0,1,1,126,4,4,0,1,0,0,741,0,3,744,0
301,255,297,344,4,1,35,10,0,2,0,0,0,0,0,1,0,106,6,4,0,0,0,0,810,0,1,811,0
302,256M,211,175,1,0,26,4,0,2,0,0,0,0,0,0,1,4,1,0,1,0,0,0,426,0,3,429,0
303,256A(W),244,226,2,0,15,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,502,0,0,502,0
304,257,381,208,0,0,28,4,0,3,0,0,1,0,1,0,0,1,1,0,0,1,0,0,629,0,2,631,0
305,258M,188,151,0,0,33,2,0,8,0,0,0,0,0,0,1,11,0,2,0,0,0,0,396,0,2,398,0
306,258A(W),196,198,2,1,31,1,1,3,0,0,0,0,0,0,0,13,0,0,0,0,1,1,448,0,2,450,0
307,259M,163,153,1,0,19,2,0,6,1,0,0,0,0,0,0,13,0,0,0,0,0,0,358,0,1,359,0
308,259A(W),212,204,3,0,7,2,0,2,1,0,0,1,0,0,0,16,2,0,1,0,0,0,451,0,1,452,0
309,260,255,262,1,0,30,3,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,570,0,3,573,0
310,261,296,227,2,0,27,3,0,3,0,0,0,0,0,1,0,5,2,0,2,0,0,0,568,0,1,569,0
311,262M,218,196,1,0,56,2,0,2,2,0,0,0,0,0,1,22,0,0,0,0,0,0,500,0,2,502,0
312,262A(W),262,210,3,0,23,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,510,0,1,511,0
313,263,191,237,0,0,10,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,444,0,0,444,0
314,264M,154,127,1,0,18,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,309,0,2,311,0
315,264A(W),207,187,1,0,21,1,1,2,0,0,0,1,0,0,1,7,3,0,1,1,0,0,434,0,2,436,0
316,265,193,111,0,0,37,3,0,6,0,0,0,0,0,3,0,8,1,1,0,0,0,0,363,0,1,364,0
317,265A,206,134,1,0,14,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,361,0,0,361,0
318,266,201,64,0,1,14,2,0,5,0,0,0,1,0,2,1,164,5,0,0,0,0,1,461,0,1,462,0
319,267,172,99,3,1,15,3,0,5,3,1,1,1,1,0,1,168,2,2,1,0,0,0,479,0,2,481,0
